Site,Date,Color,Temp_C
Sheep,2021-12-23,White,-0.050000004
Sheep,2021-12-24,Black,0.100000005
Sheep,2021-12-24,White,0
Sheep,2021-12-25,Black,0.050000004
Sheep,2021-12-25,White,-0.100000001
Sheep,2021-12-26,Black,0.050000004
Sheep,2021-12-26,White,-0.150000002
Sheep,2021-12-27,Black,0
Sheep,2021-12-27,White,-0.550000001
Sheep,2021-12-28,Black,-0.249999993
Sheep,2021-12-28,White,-0.950000025
Sheep,2021-12-29,Black,-0.449999988
Sheep,2021-12-29,White,-1.149999991
Sheep,2021-12-30,Black,-0.400000006
Sheep,2021-12-30,White,-0.849999994
Sheep,2021-12-31,Black,-0.250000011
Sheep,2021-12-31,White,NA
Sheep,2022-01-01,Black,-0.649999976
Sheep,2022-01-01,White,NA
Sheep,2022-01-02,Black,-1.000000015
Sheep,2022-01-02,White,NA
Sheep,2022-01-03,Black,-1.199999988
Sheep,2022-01-03,White,NA
Sheep,2022-01-04,Black,-1.100000024
Sheep,2022-01-04,White,NA
Sheep,2022-01-05,Black,-0.799999982
Sheep,2022-01-05,White,-1.199999958
Sheep,2022-01-06,Black,-0.550000001
Sheep,2022-01-06,White,-0.900000013
Sheep,2022-01-07,Black,-0.250000011
Sheep,2022-01-07,White,-0.600000013
Sheep,2022-01-08,Black,-0.350000005
Sheep,2022-01-08,White,-0.749999989
Sheep,2022-01-09,Black,-0.499999989
Sheep,2022-01-09,White,-0.900000025
Sheep,2022-01-10,Black,-0.79999999
Sheep,2022-01-10,White,-1.300000049
Sheep,2022-01-11,Black,-1.100000024
Sheep,2022-01-11,White,-1.600000054
Sheep,2022-01-12,Black,-1
Sheep,2022-01-12,White,-1.5
Sheep,2022-01-13,Black,-0.849999994
Sheep,2022-01-13,White,-1.25000003
Sheep,2022-01-14,Black,-0.849999994
Sheep,2022-01-14,White,-1.299999982
Sheep,2022-01-15,Black,-0.700000018
Sheep,2022-01-15,White,-1.049999982
Sheep,2022-01-16,Black,-0.650000013
Sheep,2022-01-16,White,-1.099999994
Sheep,2022-01-17,Black,-0.849999994
Sheep,2022-01-17,White,-1.25000003
Sheep,2022-01-18,Black,-0.799999982
Sheep,2022-01-18,White,-1.199999958
Sheep,2022-01-19,Black,-0.600000001
Sheep,2022-01-19,White,-0.900000013
Sheep,2022-01-20,Black,-0.54999999
Sheep,2022-01-20,White,-0.850000001
Sheep,2022-01-21,Black,-0.450000007
Sheep,2022-01-21,White,-0.749999978
Sheep,2022-01-22,Black,-0.450000007
Sheep,2022-01-22,White,-0.700000025
Sheep,2022-01-23,Black,-0.499999989
Sheep,2022-01-23,White,-0.850000001
Sheep,2022-01-24,Black,-0.499999989
Sheep,2022-01-24,White,-0.850000001
Sheep,2022-01-25,Black,-0.550000001
Sheep,2022-01-25,White,-0.900000013
Sheep,2022-01-26,Black,-1.00000003
Sheep,2022-01-26,White,-1.350000054
Sheep,2022-01-27,Black,-1.400000036
Sheep,2022-01-27,White,-1.849999964
Sheep,2022-01-28,Black,-1.800000012
Sheep,2022-01-28,White,-2.199999958
Sheep,2022-01-29,Black,-1.949999988
Sheep,2022-01-29,White,-2.25
Sheep,2022-01-30,Black,-2.050000072
Sheep,2022-01-30,White,-2.299999952
Sheep,2022-01-31,Black,-2
Sheep,2022-01-31,White,-2.25
Sheep,2022-02-01,Black,-2.200000048
Sheep,2022-02-01,White,-2.5
Sheep,2022-02-02,Black,-2.100000024
Sheep,2022-02-02,White,-2.299999952
Sheep,2022-02-03,Black,-2.00000006
Sheep,2022-02-03,White,-2.25
Sheep,2022-02-04,Black,-1.849999964
Sheep,2022-02-04,White,-2.050000012
Sheep,2022-02-05,Black,-1.299999952
Sheep,2022-02-05,White,-1.400000006
Sheep,2022-02-06,Black,-1.100000024
Sheep,2022-02-06,White,-1.24999997
Sheep,2022-02-07,Black,-0.950000003
Sheep,2022-02-07,White,-1.150000006
Sheep,2022-02-08,Black,-1.25
Sheep,2022-02-08,White,-1.49999997
Sheep,2022-02-09,Black,-1.099999979
Sheep,2022-02-09,White,-1.25
Sheep,2022-02-10,Black,-0.900000006
Sheep,2022-02-10,White,-1.100000024
Sheep,2022-02-11,Black,-0.600000013
Sheep,2022-02-11,White,-0.750000015
Sheep,2022-02-12,Black,-0.79999999
Sheep,2022-02-12,White,-0.950000003
Sheep,2022-02-13,Black,-1.050000027
Sheep,2022-02-13,White,-1.25
Sheep,2022-02-14,Black,-1.049999982
Sheep,2022-02-14,White,-1.25
Sheep,2022-02-15,Black,-0.600000013
Sheep,2022-02-15,White,-0.650000006
Sheep,2022-02-16,Black,-0.600000013
Sheep,2022-02-16,White,-0.700000018
Sheep,2022-02-17,Black,-0.900000006
Sheep,2022-02-17,White,-0.950000018
Sheep,2022-02-18,Black,-0.749999978
Sheep,2022-02-18,White,-0.799999982
Sheep,2022-02-19,Black,-0.5
Sheep,2022-02-19,White,-0.54999999
Sheep,2022-02-20,Black,-0.650000025
Sheep,2022-02-20,White,-0.799999982
Sheep,2022-02-21,Black,-0.699999977
Sheep,2022-02-21,White,-0.799999982
Sheep,2022-02-22,Black,-2.550000101
Sheep,2022-02-22,White,-2
Sheep,2022-02-23,Black,-4.050000012
Sheep,2022-02-23,White,-3.050000012
Sheep,2022-02-24,Black,-3.350000024
Sheep,2022-02-24,White,-2.949999928
Sheep,2022-02-25,Black,-2.999999881
Sheep,2022-02-25,White,-2.850000024
Sheep,2022-02-26,Black,-2.199999988
Sheep,2022-02-26,White,NA
Sheep,2022-02-27,Black,-2.549999952
Sheep,2022-02-27,White,-2.449999988
Sheep,2022-02-28,Black,-2.149999946
Sheep,2022-02-28,White,-2.200000048
Sheep,2022-03-01,Black,-1.049999952
Sheep,2022-03-01,White,NA
Sheep,2022-03-02,Black,-0.050000004
Sheep,2022-03-02,White,-0.149999999
Sheep,2022-03-03,Black,0.150000006
Sheep,2022-03-03,White,0.100000001
Sheep,2022-03-04,Black,0.049999997
Sheep,2022-03-04,White,0.199999999
Sheep,2022-03-05,Black,-1.200000018
Sheep,2022-03-05,White,NA
Sheep,2022-03-06,Black,-1.750000022
Sheep,2022-03-06,White,NA
Sheep,2022-03-07,Black,-1.700000048
Sheep,2022-03-07,White,-1.400000025
Sheep,2022-03-08,Black,-3.200000096
Sheep,2022-03-08,White,NA
Sheep,2022-03-09,Black,-4.350000024
Sheep,2022-03-09,White,NA
Sheep,2022-03-10,Black,-4.399999976
Sheep,2022-03-10,White,NA
Sheep,2022-03-11,Black,-2.850000054
Sheep,2022-03-11,White,NA
Sheep,2022-03-12,Black,-1.449999999
Sheep,2022-03-12,White,NA
Sheep,2022-03-13,Black,-0.650000006
Sheep,2022-03-13,White,-0.300000012
Sheep,2022-03-14,Black,0
Sheep,2022-03-14,White,NA
Sheep,2022-03-15,Black,0.699999999
Sheep,2022-03-15,White,NA
Sheep,2022-03-16,Black,1.450000018
Sheep,2022-03-16,White,NA
Sheep,2022-03-17,Black,4.150000185
Sheep,2022-03-17,White,NA
Sheep,2022-03-18,Black,6.349999994
Sheep,2022-03-18,White,NA
Sheep,2022-03-19,Black,4.999999903
Sheep,2022-03-19,White,NA
Sheep,2022-03-20,Black,7.300000012
Sheep,2022-03-20,White,3.299999997
Sheep,2022-03-21,Black,9.599999607
Sheep,2022-03-21,White,NA
Sheep,2022-03-22,Black,11.75
Sheep,2022-03-22,White,NA
Sheep,2022-03-23,Black,13.10000019
Sheep,2022-03-23,White,8.550000191
Sheep,2022-03-24,Black,12.74999982
Sheep,2022-03-24,White,9.899999809
Sheep,2022-03-25,Black,13.1499998
Sheep,2022-03-25,White,9.699999999
Sheep,2022-03-26,Black,14.89999962
Sheep,2022-03-26,White,NA
Sheep,2022-03-27,Black,14.49999976
Sheep,2022-03-27,White,NA
Sheep,2022-03-28,Black,12.19999981
Sheep,2022-03-28,White,NA
Sheep,2022-03-29,Black,12.59999961
Sheep,2022-03-29,White,NA
Sheep,2022-03-30,Black,12.14999981
Sheep,2022-03-30,White,NA
Sheep,2022-03-31,Black,10.95000017
Sheep,2022-03-31,White,NA
Sheep,2022-04-01,Black,10.94999963
Sheep,2022-04-01,White,NA
Sheep,2022-04-02,Black,11.85000002
Sheep,2022-04-02,White,NA
Sheep,2022-04-03,Black,11.84999961
Sheep,2022-04-03,White,NA
Sheep,2022-04-04,Black,7.699999988
Sheep,2022-04-04,White,NA
Sheep,2022-04-05,Black,10.35000014
Sheep,2022-04-05,White,NA
Sheep,2022-04-06,Black,12.64999986
Sheep,2022-04-06,White,NA
Sheep,2022-04-07,Black,13.8500002
Sheep,2022-04-07,White,NA
Sheep,2022-04-08,Black,13.75000039
Sheep,2022-04-08,White,NA
Sheep,2022-04-09,Black,10.60000014
Sheep,2022-04-09,White,NA
Sheep,2022-04-10,Black,5.899999857
Sheep,2022-04-10,White,NA
Sheep,2022-04-11,Black,0.5
Sheep,2022-04-11,White,NA
Sheep,2022-04-12,Black,1.399999917
Sheep,2022-04-12,White,0.650000036
Sheep,2022-04-13,Black,5.000000238
Sheep,2022-04-13,White,NA
Sheep,2022-04-14,Black,8.400000185
Sheep,2022-04-14,White,NA
Sheep,2022-04-15,Black,8.25000038
Sheep,2022-04-15,White,NA
Sheep,2022-04-16,Black,10.5
Sheep,2022-04-16,White,NA
Sheep,2022-04-17,Black,11.55
Sheep,2022-04-17,White,NA
Sheep,2022-04-18,Black,11.94999981
Sheep,2022-04-18,White,NA
Sheep,2022-04-19,Black,11.44999962
Sheep,2022-04-19,White,NA
Sheep,2022-04-20,Black,11.65000018
Sheep,2022-04-20,White,NA
Sheep,2022-04-21,Black,8.649999857
Sheep,2022-04-21,White,NA
Sheep,2022-04-22,Black,8.000000238
Sheep,2022-04-22,White,6.300000191
Sheep,2022-04-23,Black,10.79999959
Sheep,2022-04-23,White,8.999999821
Sheep,2022-04-24,Black,13.40000001
Sheep,2022-04-24,White,11.20000017
Sheep,2022-04-25,Black,12.24999962
Sheep,2022-04-25,White,9.699999809
Sheep,2022-04-26,Black,10.40000021
Sheep,2022-04-26,White,9.300000012
Sheep,2022-04-27,Black,10.09999999
Sheep,2022-04-27,White,8.649999619
Sheep,2022-04-28,Black,8.950000167
Sheep,2022-04-28,White,8.100000083
Sheep,2022-04-29,Black,9.949999809
Sheep,2022-04-29,White,8.300000072
Sheep,2022-04-30,Black,12.14999981
Sheep,2022-04-30,White,9.700000405
Sheep,2022-05-01,Black,13.89999986
Sheep,2022-05-01,White,12.45000005
Sheep,2022-05-02,Black,10.60000014
Sheep,2022-05-02,White,9.199999999
Sheep,2022-05-03,Black,8.150000095
Sheep,2022-05-03,White,6.75
Sheep,2022-05-04,Black,16.80000043
Sheep,2022-05-04,White,14.65000021
Sheep,2022-05-05,Black,15.49999976
Sheep,2022-05-05,White,12.95000041
Sheep,2022-05-06,Black,15.50000048
Sheep,2022-05-06,White,13.54999959
Sheep,2022-05-07,Black,16.34999967
Sheep,2022-05-07,White,13.94999957
Sheep,2022-05-08,Black,11.89999962
Sheep,2022-05-08,White,10.15000039
Sheep,2022-05-09,Black,6.949999988
Sheep,2022-05-09,White,5.600000024
Sheep,2022-05-10,Black,11.5
Sheep,2022-05-10,White,9.750000238
Sheep,2022-05-11,Black,14.1000002
Sheep,2022-05-11,White,13.34999961
Sheep,2022-05-12,Black,15.54999971
Sheep,2022-05-12,White,13.20000017
Sheep,2022-05-13,Black,16.85000002
Sheep,2022-05-13,White,13.89999962
Sheep,2022-05-14,Black,18.80000019
Sheep,2022-05-14,White,17.5
Sheep,2022-05-15,Black,19.6500001
Sheep,2022-05-15,White,17.44999921
Sheep,2022-05-16,Black,23.05000019
Sheep,2022-05-16,White,21.74999952
Sheep,2022-05-17,Black,21.94999933
Sheep,2022-05-17,White,20.10000086
Sheep,2022-05-18,Black,21.04999995
Sheep,2022-05-18,White,18.0999999
Sheep,2022-05-19,Black,17.79999971
Sheep,2022-05-19,White,13.20000005
Sheep,2022-05-20,Black,15.09999967
Sheep,2022-05-20,White,12.24999964
Sheep,2022-05-21,Black,17.39999962
Sheep,2022-05-21,White,14.94999999
Sheep,2022-05-22,Black,12.94999981
Sheep,2022-05-22,White,10.84999982
Sheep,2022-05-23,Black,17.25000077
Sheep,2022-05-23,White,14.05000043
Sheep,2022-05-24,Black,18.74999964
Sheep,2022-05-24,White,16.39999962
Sheep,2022-05-25,Black,22.09999967
Sheep,2022-05-25,White,19.79999995
Sheep,2022-05-26,Black,23.54999971
Sheep,2022-05-26,White,NA
Sheep,2022-05-27,Black,23.90000057
Sheep,2022-05-27,White,22.35000038
Sheep,2022-05-28,Black,19.69999981
Sheep,2022-05-28,White,18.60000038
Sheep,2022-05-29,Black,12.99999952
Sheep,2022-05-29,White,11.30000019
Sheep,2022-05-30,Black,12.9000001
Sheep,2022-05-30,White,11.70000005
Sheep,2022-05-31,Black,19.05000019
Sheep,2022-05-31,White,NA
Sheep,2022-06-01,Black,21.14999914
Sheep,2022-06-01,White,NA
Sheep,2022-06-02,Black,24.1500001
Sheep,2022-06-02,White,21.69999933
Sheep,2022-06-03,Black,24.19999981
Sheep,2022-06-03,White,NA
Sheep,2022-06-04,Black,18.44999981
Sheep,2022-06-04,White,NA
Sheep,2022-06-05,Black,13.19999957
Sheep,2022-06-05,White,NA
Sheep,2022-06-06,Black,18.54999924
Sheep,2022-06-06,White,16.85000014
Sheep,2022-06-07,Black,22.84999967
Sheep,2022-06-07,White,19.39999914
Sheep,2022-06-08,Black,17.29999971
Sheep,2022-06-08,White,15.04999995
Sheep,2022-06-09,Black,25.94999981
Sheep,2022-06-09,White,NA
Sheep,2022-06-10,Black,26.9000001
Sheep,2022-06-10,White,NA
Sheep,2022-06-11,Black,26.80000019
Sheep,2022-06-11,White,NA
Sheep,2022-06-12,Black,14.70000029
Sheep,2022-06-12,White,NA
Sheep,2022-06-13,Black,19.15000057
Sheep,2022-06-13,White,NA
Sheep,2022-06-14,Black,18.49999928
Sheep,2022-06-14,White,14.14999986
Sheep,2022-06-15,Black,21.40000033
Sheep,2022-06-15,White,NA
Sheep,2022-06-16,Black,26.35000086
Sheep,2022-06-16,White,NA
Sheep,2022-06-17,Black,26.85000038
Sheep,2022-06-17,White,NA
Sheep,2022-06-18,Black,29.24999952
Sheep,2022-06-18,White,NA
Sheep,2022-06-19,Black,29.05000019
Sheep,2022-06-19,White,NA
Sheep,2022-06-20,Black,18.6500001
Sheep,2022-06-20,White,NA
Sheep,2022-06-21,Black,25.09999919
Sheep,2022-06-21,White,NA
Sheep,2022-06-22,Black,28.79999924
Sheep,2022-06-22,White,NA
Sheep,2022-06-23,Black,29.99999905
Sheep,2022-06-23,White,NA
Sheep,2022-06-24,Black,30.65000057
Sheep,2022-06-24,White,NA
Sheep,2022-06-25,Black,27.85000038
Sheep,2022-06-25,White,NA
Sheep,2022-06-26,Black,31.44999981
Sheep,2022-06-26,White,NA
Sheep,2022-06-27,Black,33.19999981
Sheep,2022-06-27,White,NA
Sheep,2022-06-28,Black,31.95000029
Sheep,2022-06-28,White,NA
